"filename", "language", "TypeScript", "JSON", "SCSS", "Vue", "JSON with Comments", "Markdown", "JavaScript", "HTML", "CSS", "XML", "wxml", "comment", "blank", "total"
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Message\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Message\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Message\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\Collect\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\Collect\index.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\Collect\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\Collect\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\Footprint\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\Footprint\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\Footprint\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\Footprint\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\PersonalInformation\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Apply\ApplyDetail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Apply\ApplyDetail\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Apply\ApplyDetail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Apply\ApplyDetail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Apply\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Apply\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Apply\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Apply\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Found\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Found\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Found\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Found\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Issue\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Issue\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Issue\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Issue\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Receive\ProposerDetail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Receive\ProposerDetail\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Receive\ProposerDetail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Receive\ProposerDetail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Receive\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Receive\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Receive\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\Receive\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\index.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Request\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Safe\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Safe\index.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Safe\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\Safe\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\pages\Mine\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\project.config.json", "JSON", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\static\icon.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 40, 156
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\lgd-tab\components\lgd-tab\lgd-tab.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\lgd-tab\components\lgd-tab\lgd-tab.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\lgd-tab\components\lgd-tab\lgd-tab.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\lgd-tab\components\lgd-tab\lgd-tab.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\methods\arc.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\methods\canvas.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\methods\image.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\methods\line.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\methods\qrcode.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\methods\rect.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\methods\text.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\methods\triangle.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\plugins\image-tools.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\plugins\qrcodeAlg.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\utils\common.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\sakura-canvas\js_sdk\utils\util.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-badge\components\uni-badge\uni-badge.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-badge\components\uni-badge\uni-badge.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-badge\components\uni-badge\uni-badge.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-badge\components\uni-badge\uni-badge.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-captcha\components\uni-captcha\uni-captcha.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-captcha\components\uni-captcha\uni-captcha.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-captcha\components\uni-captcha\uni-captcha.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-captcha\components\uni-captcha\uni-captcha.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-captcha\components\uni-popup-captcha\uni-popup-captcha.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-captcha\components\uni-popup-captcha\uni-popup-captcha.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-captcha\components\uni-popup-captcha\uni-popup-captcha.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-captcha\components\uni-popup-captcha\uni-popup-captcha.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-collapse\components\uni-collapse-item\uni-collapse-item.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-collapse\components\uni-collapse-item\uni-collapse-item.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-collapse\components\uni-collapse-item\uni-collapse-item.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-collapse\components\uni-collapse-item\uni-collapse-item.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-collapse\components\uni-collapse\uni-collapse.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-collapse\components\uni-collapse\uni-collapse.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-collapse\components\uni-collapse\uni-collapse.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-collapse\components\uni-collapse\uni-collapse.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-data-checkbox\components\uni-data-checkbox\uni-data-checkbox.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-data-checkbox\components\uni-data-checkbox\uni-data-checkbox.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-data-checkbox\components\uni-data-checkbox\uni-data-checkbox.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-data-checkbox\components\uni-data-checkbox\uni-data-checkbox.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-data-select\components\uni-data-select\uni-data-select.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-data-select\components\uni-data-select\uni-data-select.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-data-select\components\uni-data-select\uni-data-select.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-data-select\components\uni-data-select\uni-data-select.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\date-format.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\uni-dateformat.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\uni-dateformat.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\uni-dateformat.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-dateformat\components\uni-dateformat\uni-dateformat.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-easyinput\components\uni-easyinput\uni-easyinput.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-easyinput\components\uni-easyinput\uni-easyinput.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-easyinput\components\uni-easyinput\uni-easyinput.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-easyinput\components\uni-easyinput\uni-easyinput.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\choose-and-upload-file.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\uni-file-picker.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\uni-file-picker.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\uni-file-picker.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\uni-file-picker.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-file.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-file.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-file.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-file.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-image.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-image.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-image.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\upload-image.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-file-picker\components\uni-file-picker\utils.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-forms\components\uni-forms-item\uni-forms-item.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-forms\components\uni-forms-item\uni-forms-item.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-forms\components\uni-forms-item\uni-forms-item.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\build\mp-weixin\uni_modules\uni-forms\components\uni-forms-item\uni-forms-item.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
